,customerNo,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order
23822,8905,18823,7,6,206837.0,3,69.99,69.99,209.97,1,69.99,69.99,69.99,5,1,2,300,488,11,7,36,1,39,y
23823,8906,18827,7,6,2187564.0,16,12.99,99.99,991.94,2,99.0,99.0,198.0,1,1,1,800,522,179,21,49,2,30,n
23824,8907,19425,8,6,1141265.0,27,9.99,39.99,396.7,8,9.99,39.99,132.88,5,1,2,5500,488,219,17,42,2,5,y
23825,8908,18830,7,6,823281.0,6,7.0,12.0,55.97,6,7.0,12.0,55.97,5,1,2,4000,581,322,21,61,2,8,y
23826,8909,18831,7,6,18328.0,3,14.99,14.99,44.97,1,14.99,14.99,14.99,?,?,?,2700,506,221,36,65,2,58,n
23827,891,1831,9,5,155.93,6,49.99,49.99,99.98,1,49.99,49.99,49.99,?,?,?,600,417,127,8,40,1,15,n
23828,8910,18835,7,6,2014673.0,33,14.99,49.99,959.63,3,14.99,39.99,84.97,?,?,?,3800,513,228,23,78,2,10,n
23829,8911,18836,7,6,1410753.0,16,9.99,12.99,110.91,3,9.99,12.99,35.97,1,1,2,2600,502,122,10,64,2,10,n
23830,8912,18841,7,6,574592.0,20,19.99,39.99,515.82,7,19.99,39.99,202.93,?,1,2,1600,588,60,16,44,2,5,y
23831,8913,18843,7,6,1163307.0,20,19.99,99.9,1550.91,3,89.95,99.9,279.8,?,1,2,500,543,96,3,45,2,3,y
23832,8914,18847,7,6,1347836.0,38,2.5,119.99,572.64,10,2.95,119.99,191.64,?,1,2,600,447,18,20,27,2,5,y
23833,8915,18849,7,6,0.0,5,1.0,19.99,55.97,5,1.0,19.99,55.97,?,?,?,500,553,46,5,36,2,23,n
23834,8916,18851,7,6,62042.0,2,379.0,379.0,758.0,1,379.0,379.0,379.0,1,1,2,0,333,193,4,43,1,611,n
23835,8917,18852,7,6,615019.0,5,14.99,14.99,44.97,1,14.99,14.99,14.99,?,1,2,800,473,26,2,29,2,27,y
23836,8918,18853,7,6,602104.0,9,4.99,17.99,78.92,2,4.99,4.99,4.99,?,?,?,600,578,41,10,31,1,156,n
23837,8919,18854,7,6,342942.0,4,59.99,69.99,249.96,1,59.99,59.99,59.99,?,1,2,4000,516,148,10,37,2,6,n
23838,892,1832,9,5,0.0,2,39.99,49.99,89.98,2,39.99,49.99,89.98,?,?,?,5000,535,222,28,51,2,18,n
23839,8920,20777,10,6,2467.01,33,7.99,469.99,3138.77,5,7.99,469.99,617.87,1,1,?,2500,531,115,59,33,2,4,y
23840,8921,18862,7,6,286832.0,3,24.99,39.99,99.97,3,24.99,39.99,99.97,5,1,2,4000,481,244,6,49,2,18,y
23841,8922,18863,7,6,366.15,4,39.99,39.99,159.96,2,39.99,39.99,79.98,?,1,2,1500,483,75,10,27,2,24,y
23842,8923,18865,7,6,722792.0,21,14.99,44.99,471.69,1,17.99,17.99,17.99,1,1,6,800,558,25,2,40,1,75,n
23843,8924,18867,7,6,6774914.0,158,5.0,49.99,2196.19,12,9.99,49.99,246.87,?,1,2,600,509,19,6,35,2,14,y
23844,8925,18868,7,6,1705965.0,18,9.99,149.99,933.82,1,149.99,149.99,149.99,3,1,2,900,577,38,3,46,2,62,n
23845,8926,18870,7,6,10517424.0,30,19.99,139.99,1407.87,6,29.0,139.99,417.96,?,1,2,3700,586,168,3,44,2,149,y
23846,8927,18873,7,6,735325.0,24,29.9,139.9,1562.69,5,29.9,99.9,274.5,5,1,2,1400,500,198,12,38,2,9,y
23847,8928,18875,7,6,245264.0,7,10.0,10.0,30.0,0,?,?,?,?,1,2,800,479,178,4,55,1,27,n
23848,8929,18877,7,6,377786.0,5,4.99,4.99,24.95,0,?,?,?,1,1,2,300,394,7,9,44,2,7,n
23849,893,1836,9,5,491668.0,1,24.99,24.99,24.99,0,?,?,?,1,1,2,2900,506,305,15,47,2,91,n
23850,8930,18879,7,6,1770838.0,8,5.99,59.99,161.93,3,5.99,59.99,75.97,5,1,2,1000,501,159,12,48,2,16,y
23851,8931,18882,7,6,3894554.0,71,4.99,15.0,546.01,3,4.99,14.99,27.97,1,1,2,600,492,90,3,36,2,44,n
23852,8932,25188,14,6,26.36,3,24.99,24.99,74.97,1,24.99,24.99,24.99,1,1,2,1200,538,194,2,41,2,160,n
23853,8933,19300,8,6,494562.0,26,16.99,44.99,629.64,2,19.99,29.95,49.94,?,1,2,200,417,145,20,30,2,5,y
23854,8934,18894,7,6,1519481.0,10,13.0,19.99,97.99,4,13.0,13.0,26.0,1,1,2,600,575,80,2,42,2,60,n
23855,8935,18897,7,6,137512.0,3,129.99,129.99,259.98,1,129.99,129.99,129.99,?,1,2,900,562,131,1,52,1,275,y
23856,8936,18898,7,6,0.0,4,9.99,12.99,32.97,4,9.99,12.99,32.97,?,?,?,600,80,38,1,42,2,12,n
23857,8937,18899,7,6,216594.0,8,49.99,79.99,449.92,1,49.99,49.99,49.99,?,?,?,4000,574,305,15,47,2,5,n
23858,8938,18900,7,6,237677.0,22,14.99,169.95,1238.54,1,14.99,14.99,14.99,?,?,?,500,422,56,19,47,2,100,y
23859,8939,18901,7,6,693528.0,9,13.99,59.99,272.97,1,24.0,24.0,24.0,5,1,2,2500,509,261,18,46,2,21,y
23860,894,45614,15,7,880603.0,20,69.9,149.95,1888.95,1,99.95,99.95,99.95,?,1,2,1200,435,62,10,36,2,17,y
23861,8940,18902,7,6,1246062.0,8,3.99,9.99,40.92,3,3.99,4.99,12.97,1,1,?,3000,531,362,12,55,2,21,n
23862,8941,18903,7,6,1531496.0,14,44.99,179.99,1344.86,1,109.99,109.99,109.99,1,1,?,600,408,42,2,43,1,231,n
23863,8942,18906,7,6,487589.0,24,14.99,69.99,807.79,3,24.99,69.99,140.98,5,1,2,4000,504,154,14,37,1,25,y
23864,8943,18907,7,6,4553381.0,10,249.99,419.99,3459.9,4,249.99,379.99,1329.96,?,1,2,1600,536,146,11,52,2,75,y
23865,8944,18909,7,6,491428.0,26,6.99,19.99,137.88,4,6.99,19.99,50.96,?,1,2,1500,505,100,13,28,2,33,y
23866,8945,18910,7,6,559532.0,27,9.99,59.99,507.88,4,9.99,59.99,99.97,?,1,2,2700,542,156,8,43,1,7,y
23867,8946,18912,7,6,763967.0,3,9.99,99.99,119.97,1,9.99,9.99,9.99,?,?,?,600,465,43,13,57,2,39,n
23868,8947,18915,7,6,1247783.0,33,14.99,139.99,1064.79,8,14.99,139.99,384.92,3,1,2,2500,490,72,5,31,2,25,n
23869,8948,18917,7,6,169943.0,6,89.99,89.99,539.94,2,89.99,89.99,179.98,?,1,2,1200,500,358,19,62,1,5,y
23870,8949,18919,7,6,957881.0,23,3.99,399.99,765.84,4,3.99,17.99,49.96,5,1,2,600,504,222,10,49,2,21,y
23871,895,13376,19,5,454959.0,12,7.99,24.99,185.89,5,7.99,24.99,82.95,5,1,2,3100,577,84,9,55,1,19,y
23872,8950,18923,7,6,2069619.0,31,4.0,47.99,262.76,0,?,?,?,5,1,2,1000,512,80,19,48,2,7,n
23873,8951,18926,7,6,1456808.0,33,1.0,9.99,114.99,8,1.0,7.0,28.0,1,1,?,4000,536,313,10,55,1,11,n
23874,8952,18928,7,6,345196.0,12,29.99,49.99,439.88,12,29.99,49.99,439.88,?,1,2,2500,538,133,12,37,1,11,y
23875,8953,18930,7,6,6406042.0,97,4.0,32.99,1013.34,10,9.99,32.99,176.36,?,1,2,600,490,49,0,28,2,39,y
23876,8954,18935,7,6,483.47,5,229.0,279.0,1315.0,1,279.0,279.0,279.0,?,1,2,300,373,5,1,25,2,72,y
23877,8955,18936,7,6,0.0,2,8.0,8.0,8.0,2,8.0,8.0,8.0,?,?,?,200,553,268,6,50,2,84,n
23878,8956,18937,7,6,175864.0,3,59.95,69.99,199.93,1,69.99,69.99,69.99,1,1,2,8500,515,57,33,41,1,5,n
23879,8957,18941,7,6,3947828.0,51,7.99,99.99,1103.17,7,7.99,99.99,176.69,5,1,2,800,408,212,24,39,2,25,y
23880,8958,18942,7,6,1758597.0,51,3.0,19.99,245.85,4,3.0,9.99,27.98,5,1,2,2800,506,156,10,55,2,10,y
23881,8959,18944,7,6,53568.0,8,3.99,15.0,82.95,3,3.99,15.0,28.98,?,?,?,3300,512,233,10,57,2,12,n
23882,896,1845,9,5,2256404.0,46,9.99,45.99,1171.56,2,18.99,24.99,43.98,?,1,2,4000,557,65,4,27,2,165,y
23883,8960,18945,7,6,328218.0,11,3.0,5.0,35.0,1,3.0,3.0,3.0,1,1,?,500,366,15,8,21,2,280,n
23884,8961,18946,7,6,6710268.0,59,24.99,79.99,2034.41,3,24.99,24.99,74.97,1,1,?,1500,491,17,10,35,2,23,n
23885,8962,18949,7,6,2441432.0,38,14.99,33.99,1054.62,4,19.99,29.99,109.96,?,1,2,500,497,135,3,33,2,277,y
23886,8963,18950,7,6,221732.0,7,27.85,27.85,83.55,1,27.85,27.85,27.85,1,1,2,7500,529,427,12,54,2,13,n
23887,8964,18951,7,6,78491.0,1,99.99,99.99,99.99,1,99.99,99.99,99.99,?,1,2,600,70,50,1,28,2,352,y
23888,8965,18952,7,6,7121867.0,13,12.49,99.99,454.37,2,39.99,99.99,139.98,?,1,2,600,70,14,2,43,1,259,y
23889,8966,18953,7,6,773361.0,20,6.99,139.95,656.81,2,59.95,129.99,189.94,?,1,2,600,387,201,4,42,2,71,y
23890,8967,18954,7,6,0.0,1,4.99,4.99,4.99,1,4.99,4.99,4.99,?,?,?,3200,515,280,10,43,2,18,n
23891,8968,18956,7,6,5362.37,92,5.99,189.99,1997.7,4,9.9,17.99,47.87,?,1,2,4000,545,316,28,50,2,8,y
23892,8969,18958,7,6,2911288.0,37,39.99,1099.99,26967.64,3,899.99,1099.99,3049.97,1,1,2,2700,492,105,18,38,2,9,n
23893,897,1846,9,5,881.75,37,2.95,29.99,152.88,1,19.99,19.99,19.99,?,1,2,900,70,51,2,28,1,363,y
23894,8970,18960,7,6,19845.0,2,3.99,3.99,7.98,1,3.99,3.99,3.99,?,?,?,10000,486,74,24,45,2,9,n
23895,8971,18963,7,6,2231195.0,26,9.99,129.99,629.78,6,9.99,129.99,234.94,5,1,2,8500,514,143,12,36,2,16,y
23896,8972,18965,7,6,662519.0,7,8.99,14.99,68.93,7,8.99,14.99,68.93,5,1,2,3600,483,171,6,45,2,81,y
23897,8973,18966,7,6,641183.0,19,24.99,149.95,767.33,3,29.99,42.7,102.68,?,?,?,900,70,58,2,41,1,352,n
23898,8974,18967,7,6,8495523.0,113,1.0,15.0,703.97,12,1.0,15.0,70.97,5,1,2,3000,566,243,14,43,2,7,y
23899,8975,18968,7,6,5391.0,1,16.99,16.99,16.99,1,16.99,16.99,16.99,1,1,2,5500,527,168,48,59,2,4,n
23900,8976,18970,7,6,374958.0,6,399.99,459.99,2519.94,1,399.99,399.99,399.99,5,1,2,?,?,?,0,30,2,5,y
23901,8977,18973,7,6,1321582.0,6,22.95,59.95,153.8,2,22.95,22.95,45.9,?,1,2,600,567,18,3,27,2,198,y
23902,8978,18974,7,6,1241462.0,24,9.99,99.99,721.76,2,11.99,13.99,25.98,?,?,?,600,568,121,1,36,1,10,n
23903,8979,18976,7,6,1767338.0,30,14.99,69.95,745.69,4,14.99,59.99,117.96,?,1,2,300,478,1,0,45,2,36,y
23904,898,1847,9,5,1238417.0,39,3.0,99.99,708.84,3,3.0,7.0,17.0,1,1,?,200,395,66,11,35,1,22,n
23905,8980,18977,7,6,782104.0,6,29.99,699.0,2186.97,2,29.99,699.0,728.99,5,1,2,300,517,55,9,35,2,191,n
23906,8981,39135,10,7,77611.0,3,9.99,19.99,42.97,1,12.99,12.99,12.99,1,1,?,4000,523,44,10,46,2,46,n
23907,8982,36608,5,7,877933.0,17,79.99,79.99,1199.85,9,79.99,79.99,719.91,1,1,2,4000,567,218,7,50,1,53,n
23908,8983,18985,7,6,3376573.0,72,10.0,170.0,2749.19,8,14.99,150.0,579.86,5,1,2,2800,522,287,14,44,2,4,y
23909,8984,18988,7,6,15163915.0,83,12.99,94.99,2815.72,25,12.99,94.99,821.53,?,1,2,800,472,14,5,21,2,114,y
23910,8985,18989,7,6,1185434.0,36,5.0,42.01,565.84,5,6.99,39.99,71.96,?,1,2,1500,541,222,2,49,2,199,y
23911,8986,18990,7,6,191447.0,2,9.99,19.99,29.98,2,9.99,19.99,29.98,5,1,2,1000,558,58,9,38,1,75,y
23912,8987,18993,7,6,14.45,3,39.99,39.99,79.98,1,39.99,39.99,39.99,?,?,?,1400,567,137,24,36,2,116,n
23913,8988,18994,7,6,692402.0,14,19.99,24.99,299.86,1,19.99,19.99,19.99,?,?,?,2500,523,85,0,38,2,266,n
23914,8989,18995,7,6,1557382.0,40,11.99,24.99,709.65,3,19.99,19.99,59.97,?,1,2,4000,596,357,7,68,2,10,y
23915,899,15440,20,5,41821.0,2,14.99,14.99,29.98,1,14.99,14.99,14.99,?,?,?,13000,545,221,67,48,2,11,n
23916,8990,18999,7,6,362054.0,4,199.99,269.99,1009.96,1,269.99,269.99,269.99,?,1,2,700,542,42,5,50,1,300,n
23917,8991,19000,7,6,229448.0,6,4.99,39.99,81.45,4,4.99,39.99,71.47,?,1,2,4000,586,170,11,46,2,102,y
23918,8992,19001,7,6,22486.0,2,299.99,299.99,599.98,2,299.99,299.99,599.98,1,1,2,3000,515,91,15,33,2,26,n
23919,8993,19004,7,6,115.69,8,12.99,39.99,208.92,3,12.99,39.99,82.97,1,1,2,8500,567,223,43,54,2,9,n
23920,8994,19010,7,6,4008931.0,70,9.99,89.99,951.53,6,12.99,44.99,160.9,5,1,2,3000,549,142,13,40,2,35,y
23921,8995,19012,7,6,255865.0,8,119.95,149.95,1149.6,1,149.95,149.95,149.95,?,1,2,800,452,38,10,38,1,12,y
23922,8996,19020,7,6,145195.0,4,29.99,29.99,29.99,4,29.99,29.99,29.99,5,1,2,7500,510,149,25,38,2,68,y
23923,8997,19021,7,6,2521003.0,12,9.99,19.99,212.88,5,9.99,19.99,88.95,?,1,2,1000,399,48,13,25,2,5,y
23924,8998,19022,7,6,353727.0,12,6.99,14.99,131.88,4,6.99,14.99,43.96,?,1,2,4000,539,185,47,47,1,157,n
23925,8999,19024,7,6,0.0,2,24.99,29.99,54.98,2,24.99,29.99,54.98,?,?,?,?,?,?,0,28,2,8,n
23926,9,18,6,5,441648.0,7,19.99,29.99,199.93,2,29.99,29.99,59.98,?,1,2,600,578,24,1,52,2,189,y
23927,90,222,7,5,40736.0,1,199.99,199.99,199.99,1,199.99,199.99,199.99,1,1,?,4000,573,171,7,39,2,20,n
23928,900,1851,9,5,602425.0,3,7.99,19.99,47.97,1,19.99,19.99,19.99,?,1,2,600,581,56,2,56,2,108,n
23929,9000,19026,7,6,9939744.0,61,3.99,99.99,2461.35,5,9.99,59.99,159.95,1,1,2,2500,568,307,3,59,2,55,n
23930,9001,19027,7,6,462368.0,7,19.99,19.99,39.98,1,19.99,19.99,19.99,5,1,2,300,558,2,0,23,1,70,y
23931,9002,19030,7,6,291752.0,2,129.99,129.99,259.98,1,129.99,129.99,129.99,?,1,2,300,586,5,1,32,2,164,y
23932,9003,19031,7,6,201627.0,5,29.99,44.99,104.97,1,29.99,29.99,29.99,?,1,2,600,414,29,16,39,2,7,y
23933,9004,19033,7,6,1424633.0,12,11.99,14.99,171.88,2,14.99,14.99,29.98,?,1,2,600,471,223,9,67,1,3,y
23934,9005,19039,7,6,521429.0,7,10.0,12.99,42.99,1,10.0,10.0,10.0,?,1,2,600,516,160,39,46,1,7,y
23935,9006,19040,7,6,2076411.0,26,4.99,13.99,234.66,5,4.99,10.92,42.89,5,1,2,5000,492,223,22,47,1,21,y
23936,9007,19041,7,6,602712.0,5,289.0,299.0,887.0,1,299.0,299.0,299.0,5,1,2,500,446,4,2,38,1,122,y
23937,9008,19042,7,6,256235.0,3,15.99,15.99,47.97,1,15.99,15.99,15.99,?,1,2,600,70,263,1,61,1,358,y
23938,9009,20372,10,6,708681.0,10,19.9,59.95,419.69,1,39.99,39.99,39.99,?,?,?,600,486,20,4,36,2,71,n
23939,901,41677,12,7,1485.41,57,0.0,20.0,124.94,2,0.0,4.99,4.99,1,1,6,1100,442,65,40,48,2,15,n
23940,9010,19044,7,6,18393.0,3,74.99,74.99,224.97,1,74.99,74.99,74.99,?,?,?,600,466,62,9,40,2,43,n
23941,9011,19046,7,6,4328845.0,19,24.99,159.99,1129.81,5,24.99,159.99,354.95,5,1,2,1900,543,23,16,32,1,13,y
23942,9012,19048,7,6,2657552.0,24,7.99,69.99,540.78,6,7.99,69.99,164.94,5,1,2,10000,517,84,75,52,2,3,y
23943,9013,19050,7,6,18276.0,3,12.99,12.99,38.97,1,12.99,12.99,12.99,?,?,?,2000,594,264,16,48,2,10,n
23944,9014,19052,7,6,1279223.0,25,0.0,39.99,394.94,1,20.0,20.0,20.0,?,?,?,1100,522,158,17,32,2,10,n
23945,9015,19060,7,6,333931.0,31,9.0,19.99,307.85,3,19.99,19.99,59.97,?,?,?,300,388,3,4,30,2,54,n
23946,9016,19062,7,6,740382.0,9,14.99,279.99,404.92,8,14.99,19.99,124.93,5,1,2,4000,548,198,34,43,2,6,y
23947,9017,19064,7,6,2751.0,1,29.99,29.99,29.99,1,29.99,29.99,29.99,1,1,2,800,520,23,11,45,2,20,n
23948,9018,19066,7,6,612062.0,9,5.0,14.99,69.96,2,5.0,9.99,14.99,?,1,2,1300,546,104,5,41,2,28,y
23949,9019,19069,7,6,1402349.0,15,14.99,19.99,164.9,3,14.99,19.99,49.97,?,1,2,1600,481,249,12,39,1,341,y
23950,902,1853,9,5,59409.0,1,179.99,179.99,179.99,1,179.99,179.99,179.99,1,1,?,1600,472,81,9,42,1,40,n
23951,9020,19073,7,6,1622454.0,13,3.99,29.99,219.89,3,3.99,29.99,43.97,?,1,2,300,558,105,7,52,1,25,y
23952,9021,19076,7,6,804326.0,62,24.99,49.99,2108.68,3,24.99,29.99,84.97,?,1,2,300,557,10,3,31,2,52,y
23953,9022,19077,7,6,983542.0,28,14.99,29.99,638.72,10,14.99,29.99,222.9,5,1,2,4000,547,261,12,53,2,45,y
23954,9023,19079,7,6,17835.0,2,19.99,19.99,39.98,2,19.99,19.99,39.98,?,?,?,100,70,14,0,44,2,18,n
23955,9024,19080,7,6,3106.4,92,5.99,99.95,1773.18,8,5.99,49.99,168.92,?,1,2,600,476,49,0,28,2,78,y
23956,9025,19081,7,6,2596.28,46,3.99,999.0,6853.56,9,3.99,999.0,2767.85,5,1,2,2000,472,33,9,21,2,24,y
23957,9026,19083,7,6,1096325.0,11,9.99,99.99,719.89,1,9.99,9.99,9.99,5,1,2,20000,512,52,522,43,2,3,y
23958,9027,19084,7,6,700917.0,40,14.99,49.99,870.67,6,14.99,49.99,137.95,?,1,2,700,567,29,10,39,2,12,y
23959,9028,19085,7,6,568537.0,4,12.99,12.99,38.97,4,12.99,12.99,38.97,?,1,2,600,70,51,0,57,2,22,y
23960,9029,19086,7,6,1722941.0,42,7.5,749.99,2844.69,1,9.99,9.99,9.99,1,1,2,2500,520,224,18,49,2,411,n
23961,903,1859,9,5,100.44,4,19.99,199.99,439.96,2,19.99,199.99,219.98,?,1,2,900,566,96,8,31,2,38,y
23962,9030,19089,8,6,94721.0,2,729.99,729.99,1459.98,1,729.99,729.99,729.99,5,1,2,1000,429,17,14,32,1,5,n
23963,9031,19090,8,6,2690884.0,55,0.99,4999.99,14312.01,5,7.99,129.99,177.97,2,1,2,300,445,71,11,39,1,49,n
23964,9032,19353,8,6,585565.0,9,19.99,94.99,684.92,1,94.99,94.99,94.99,1,1,2,500,378,4,3,27,2,30,n
23965,9033,19092,8,6,1513207.0,17,3.99,399.0,1001.77,1,24.99,24.99,24.99,?,?,?,4000,499,110,17,37,1,13,n
23966,9034,19093,8,6,697274.0,15,19.99,37.95,334.85,1,19.99,19.99,19.99,3,1,2,4000,538,249,8,28,2,6,n
23967,9035,19095,8,6,215632.0,3,14.99,22.99,60.97,1,22.99,22.99,22.99,?,?,?,500,425,5,6,31,1,18,n
23968,9036,19096,8,6,2823445.0,38,14.95,149.0,1078.66,5,19.95,149.0,486.94,5,1,2,2300,558,212,6,45,2,166,y
23969,9037,19102,8,6,328.72,16,9.99,14.99,134.87,3,9.99,9.99,29.97,?,1,2,1400,597,185,2,45,2,4,y
23970,9038,19103,8,6,289131.0,7,24.99,39.99,219.15,1,39.99,39.99,39.99,?,?,?,4000,534,305,9,54,1,5,n
23971,9039,19104,8,6,1390329.0,14,3.99,79.95,641.78,2,3.99,49.99,53.98,5,1,2,2700,519,223,17,50,2,19,y
23972,904,1860,9,5,101707.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1,1,?,600,486,19,3,31,1,37,n
23973,9040,19105,8,6,2345.34,20,19.0,29.99,496.83,2,25.99,29.99,55.98,5,1,2,15000,509,263,11,44,2,30,y
23974,9041,19106,8,6,425467.0,5,12.99,22.99,94.95,2,12.99,22.99,35.98,?,1,2,600,486,219,2,45,1,43,y
23975,9042,19107,8,6,573432.0,23,49.99,49.99,1149.77,2,49.99,49.99,99.98,?,1,2,600,558,25,13,26,2,37,y
23976,9043,19108,8,6,1025136.0,5,9.99,59.99,119.95,2,9.99,19.99,29.98,5,1,2,7200,553,53,24,58,1,3,y
23977,9044,19109,8,6,322668.0,5,5.99,59.99,120.97,4,5.99,59.99,100.97,?,1,2,600,548,23,7,31,2,157,y
23978,9045,19110,8,6,371972.0,8,12.99,99.99,238.95,2,12.99,99.99,112.98,5,1,2,8000,511,222,38,44,1,7,y
23979,9046,19111,8,6,1629038.0,58,3.99,89.99,837.42,1,5.99,5.99,5.99,1,1,?,1100,70,67,2,39,2,9,n
23980,9047,19112,8,6,87584.0,2,11.99,12.99,24.98,2,11.99,12.99,24.98,1,1,?,1100,566,13,9,46,2,166,n
23981,9048,19113,8,6,1169512.0,6,14.99,14.99,89.94,1,14.99,14.99,14.99,?,1,2,800,447,59,12,44,1,61,y
23982,9049,19114,8,6,198658.0,4,5.0,5.0,10.0,1,5.0,5.0,5.0,?,?,?,1000,519,104,11,51,2,34,n
23983,905,1863,9,5,91283.0,4,99.99,99.99,399.96,1,99.99,99.99,99.99,?,?,?,300,558,6,2,29,2,204,n
23984,9050,19115,8,6,1854707.0,10,19.99,89.99,549.9,4,34.99,89.99,229.96,1,1,?,500,480,44,11,34,2,13,n
23985,9051,19118,8,6,1259733.0,40,4.99,12.99,257.78,8,5.0,12.99,63.96,?,1,2,1200,507,119,5,31,2,10,y
23986,9052,19120,8,6,1997161.0,19,3.0,19.99,80.98,1,3.0,3.0,3.0,?,?,?,300,463,24,3,53,2,30,n
23987,9053,19123,8,6,129412.0,2,59.99,59.99,119.98,1,59.99,59.99,59.99,?,1,2,4000,581,349,1,65,1,236,y
23988,9054,19125,8,6,2015.83,30,9.99,29.99,776.73,7,19.99,29.99,199.93,5,1,2,3400,538,172,14,44,1,45,y
23989,9055,19126,8,6,9255128.0,89,3.99,159.95,2224.04,16,3.99,69.99,257.79,3,0,5,4500,517,158,8,39,2,18,n
23990,9056,19128,8,6,333436.0,5,219.0,219.0,438.0,1,219.0,219.0,219.0,5,1,2,?,?,?,0,39,1,4,y
23991,9057,19130,8,6,735785.0,29,12.99,44.95,574.67,5,12.99,24.99,87.95,2,1,2,900,557,112,4,31,2,55,n
23992,9058,19135,8,6,2667046.0,77,4.99,29.99,1144.31,6,9.99,29.99,97.95,?,1,2,2500,504,173,8,38,2,34,y
23993,9059,46154,15,7,380089.0,7,4.99,19.99,51.95,7,4.99,19.99,51.95,5,1,2,4600,524,216,114,50,2,5,y
23994,906,1865,9,5,2524539.0,61,20.99,69.99,3360.48,16,64.99,69.99,1109.84,1,1,2,3200,483,162,10,38,2,59,n
23995,9060,19138,8,6,2861.44,118,4.99,49.99,1172.02,2,7.99,14.99,22.98,?,?,?,700,559,122,6,39,2,12,n
23996,9061,19139,8,6,553493.0,8,3.0,39.99,136.93,2,7.99,39.99,47.98,5,1,2,1000,543,106,12,48,1,12,y
23997,9062,19141,8,6,2440616.0,44,8.99,129.99,1845.73,3,17.99,79.99,167.93,?,1,2,600,475,8,10,47,2,9,y
23998,9063,19142,8,6,1491328.0,74,4.99,19.99,832.66,8,5.0,19.99,87.47,?,1,2,600,568,55,4,45,2,148,y
23999,9064,26539,15,6,5582353.0,4,5.9,29.99,55.87,1,9.99,9.99,9.99,?,?,?,4000,545,219,27,47,2,7,n
24000,9065,19149,8,6,1755706.0,42,14.99,110.0,1812.69,5,34.99,89.99,299.95,3,1,2,2900,451,79,17,41,2,10,n
24001,9066,19151,8,6,2559571.0,101,12.76,59.95,2049.17,10,13.96,31.96,207.0,?,1,2,600,559,63,8,33,1,33,y
24002,9067,19153,8,6,300289.0,6,169.99,239.99,1209.94,1,219.99,219.99,219.99,1,1,2,2700,468,223,16,60,2,22,n
24003,9068,19154,8,6,975.39,21,9.99,39.99,347.82,3,9.99,39.99,59.97,?,?,?,600,80,221,3,50,2,38,n
24004,9069,19155,8,6,1076376.0,24,14.99,798.99,2906.67,4,29.4,179.0,328.38,3,1,2,2400,420,63,6,39,1,160,n
24005,907,1867,9,5,5191286.0,41,4.99,29.99,445.25,3,7.99,9.99,27.97,?,1,2,1500,490,73,27,41,2,28,y
24006,9070,23862,13,6,733949.0,30,48.96,169.95,2671.69,3,55.96,79.96,191.88,1,1,2,1700,463,22,14,32,2,15,n
24007,9071,19159,8,6,79376.0,2,25.2,25.2,50.4,2,25.2,25.2,50.4,1,1,?,2800,542,297,18,63,1,6,n
24008,9072,19160,8,6,1930555.0,31,8.99,69.0,695.8,4,11.99,69.0,155.97,?,1,2,600,467,168,20,37,2,34,y
24009,9073,19161,8,6,0.0,5,9.99,25.99,91.95,5,9.99,25.99,91.95,?,?,?,1800,513,25,10,41,2,13,n
24010,9074,19162,8,6,1880603.0,91,4.99,99.95,2018.2,7,5.99,29.99,95.94,5,1,2,?,?,?,0,37,2,3,y
24011,9075,19165,8,6,848976.0,30,9.99,69.74,587.91,1,29.99,29.99,29.99,1,1,2,2300,507,43,11,54,2,4,n
24012,9076,19166,8,6,0.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,?,?,?,5000,494,167,13,59,2,11,n
24013,9077,19167,8,6,9467997.0,10,14.99,24.99,199.9,1,24.99,24.99,24.99,5,1,2,2900,508,73,18,32,2,6,y
24014,9078,19169,8,6,16.52,3,14.99,14.99,44.97,1,14.99,14.99,14.99,?,?,?,2900,522,87,10,28,2,281,n
24015,9079,19170,8,6,54946.0,2,16.8,16.8,33.6,2,16.8,16.8,33.6,1,1,?,4000,538,67,3,39,2,19,n
24016,908,1868,9,5,192195.0,4,4.99,4.99,9.98,2,?,?,?,?,?,?,1200,567,43,8,30,2,31,n
24017,9080,36760,7,7,2955652.0,49,1.99,15.0,257.63,10,2.99,15.0,73.91,5,1,2,5000,458,38,125,60,2,4,y
24018,9081,19174,8,6,9737798.0,104,3.0,65.99,1189.49,10,3.0,39.99,135.93,5,1,2,300,502,185,10,33,2,10,y
24019,9082,20397,10,6,8521312.0,64,3.99,39.99,729.5,16,3.99,39.99,243.84,?,?,?,300,597,6,3,49,2,16,y
24020,9083,19181,8,6,10661767.0,53,7.95,24.99,674.9,2,12.99,19.99,32.98,?,1,2,?,?,?,0,35,2,9,y
24021,9084,19182,8,6,1496062.0,22,9.99,89.99,567.78,7,9.99,34.99,157.93,5,1,2,4000,547,103,3,38,2,36,y
24022,9085,19183,8,6,3227384.0,72,9.0,29.99,1330.8,6,9.0,29.99,109.95,?,1,2,1500,567,42,6,53,1,53,y
